Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV,categoryPath
03.010 Keramik-/Steinzeugplatte (KBOB.2022v5_r),03.010 Keramik-/Steinzeugplatte (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,2600,4100,4060,42.5,0.212,0.21,0.00221,3.72,3.67,0.0526,0.793,0.78,0.0127,kg,0,8B49329A-8573-47FC-8D1A-9F2E4640C4E6,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.011 Kies gebrochen 1 (KBOB.2022v5_r),03.011 Kies gebrochen 1 (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1450,64.8,24.6,40.2,0.00776,0.0055,0.00226,0.0847,0.0321,0.0526,0.0176,0.00501,0.0126,kg,0,1300707C-F4F2-4FDC-AF3B-E31F5840F18E,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.022 Mischgranulat 1 (KBOB.2022v5_r),03.022 Mischgranulat 1 (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1600,41,0.828,40.2,0.00233,0.00007,0.00226,0.053,0.00046,0.0526,0.0133,0.00071,0.0126,kg,0,805e0a9f-a660-4446-b7df-f9c3b43824c2,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.012 Rundkies 1 (KBOB.2022v5_r),03.012 Rundkies 1 (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1650,59.4,19.2,40.2,0.00405,0.00179,0.00226,0.0682,0.0156,0.0526,0.0157,0.00305,0.0126,kg,0,1A0D933D-B136-4441-B98F-6E6FFD1DFDD8,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.013 Sand 1 (KBOB.2022v5_r),03.013 Sand 1 (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1500,59.4,19.2,40.2,0.00405,0.00179,0.00226,0.0682,0.0156,0.0526,0.0157,0.00305,0.0126,kg,0,B6F7B71D-25CE-45F6-BA5A-1A786AC69E0B,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.014 Sanitärkeramik (KBOB.2022v5_r),03.014 Sanitärkeramik (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,2000,4680,4640,42.5,0.367,0.365,0.00221,11.1,11.1,0.0526,2.38,2.37,0.0127,kg,0,A5A3BA1D-7F7F-4677-9E1C-3545B9DF79BA,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.020 Stampflehm (KBOB.2022v5_r),03.020 Stampflehm (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,2000,80.1,32,48.2,0.00514,0.00487,0.00027,0.0795,0.0745,0.00496,0.0194,0.0183,0.00115,kg,0,D3586070-8058-4A67-BC89-68508822DA21,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
03.015 Tonziegel (KBOB.2022v5_r),03.015 Tonziegel (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1700,514,479,35.6,0.0357,0.0338,0.00193,1.11,1.06,0.052,0.385,0.373,0.0127,kg,0,84E2D4F6-D61F-4EDF-9D13-7DA1543A7887,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.008 Baukleber/Einbettmörtel mineralisch (KBOB.2022v5_r),04.008 Baukleber/Einbettmörtel mineralisch (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1400,633,590,42.5,0.175,0.173,0.00208,1.53,1.47,0.0524,0.406,0.393,0.0127,kg,0,FA96A840-32DF-4C9A-935F-19037F653A62,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.010 Baukleber/Einbettmörtel mineralisch Leichtzuschlag (KBOB.2022v5_r),04.010 Baukleber/Einbettmörtel mineralisch Leichtzuschlag (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1100,638,595,42.5,0.154,0.152,0.00208,1.61,1.56,0.0524,0.426,0.414,0.0127,kg,0,985B3DC3-846D-49CE-9067-8F50B4FE70D7,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.002 Baukleber/Einbettmörtel organisch (KBOB.2022v5_r),04.002 Baukleber/Einbettmörtel organisch (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1670,1390,1350,42.5,0.163,0.161,0.00208,4.15,4.1,0.0524,0.777,0.764,0.0127,kg,0,3A9DAB99-F63E-4DC7-9D95-2789F2A46143,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.017 Gips-Kalk-Putz (KBOB.2022v5_r),04.017 Gips-Kalk-Putz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,925,251,209,42.5,0.0649,0.0629,0.00208,0.674,0.622,0.0524,0.158,0.145,0.0127,kg,0,BE39AA2B-67C3-4306-AD5D-5261E43D632D,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.001 Gips-/Weissputz (KBOB.2022v5_r),04.001 Gips-/Weissputz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1100,241,199,42.5,0.0633,0.0612,0.00208,0.68,0.628,0.0524,0.151,0.138,0.0127,kg,0,76D9CFC6-6174-4644-829E-1020C95D5322,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.003 Kunststoffputz (Dispersionsputz) (KBOB.2022v5_r),04.003 Kunststoffputz (Dispersionsputz) (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1540,1740,1700,42.5,0.238,0.236,0.00208,5.2,5.15,0.0524,0.97,0.957,0.0127,kg,0,D4AB5F70-61BE-4668-8A2C-FF1C755A1728,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.013 Kalk-Zement/Zement-Kalk-Putz (KBOB.2022v5_r),04.013 Kalk-Zement/Zement-Kalk-Putz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1550,396,353,42.5,0.136,0.134,0.00208,0.715,0.662,0.0524,0.263,0.251,0.0127,kg,0,9BD4C9E4-4499-4215-9215-2EF12370ACE6,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.004 Lehmputz (KBOB.2022v5_r),04.004 Lehmputz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1800,96.2,53.7,42.5,0.019,0.0169,0.00208,0.172,0.12,0.0524,0.0323,0.0195,0.0127,kg,0,412F0DEF-2F16-4D81-95CF-2A7394086B28,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.015 Leichtputz mineralisch (KBOB.2022v5_r),04.015 Leichtputz mineralisch (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1000,574,532,42.5,0.164,0.162,0.00208,1.23,1.18,0.0524,0.373,0.36,0.0127,kg,0,A8D1862B-6EEC-48B6-83BC-8EFACE342122,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.011 Silikatputz (Dispersionssilikatputz) (KBOB.2022v5_r),04.011 Silikatputz (Dispersionssilikatputz) (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1880,1880,1840,42.5,0.278,0.276,0.00208,5.49,5.43,0.0524,1.08,1.07,0.0127,kg,0,868CB13D-7EF0-454B-B4FD-AE2B04538206,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.012 Silikonharzputz (KBOB.2022v5_r),04.012 Silikonharzputz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1670,2010,1970,42.5,0.361,0.359,0.00208,6.09,6.04,0.0524,1.14,1.13,0.0127,kg,0,324E5DE0-FEB1-49C3-9188-F1AA0E119514,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.016 Sumpfkalkputz (KBOB.2022v5_r),04.016 Sumpfkalkputz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1350,745,702,42.5,0.13,0.128,0.00208,1.77,1.72,0.0524,0.51,0.497,0.0127,kg,0,333331BA-98CA-49BD-887A-D65AA4D5B2C4,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"04.005 Unterlagsboden Anhydrit, 60 mm (KBOB.2022v5_r)","04.005 Unterlagsboden Anhydrit, 60 mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,2000,215,172,42.5,0.0323,0.0301,0.00221,0.429,0.376,0.0526,0.0911,0.0784,0.0127,kg,0,3B956811-9D40-452C-BAC2-FBA122630C43,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"04.006 Unterlagsboden Zement, 85 mm (KBOB.2022v5_r)","04.006 Unterlagsboden Zement, 85 mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,1850,206,163,42.5,0.0366,0.0344,0.00221,0.231,0.179,0.0526,0.12,0.107,0.0127,kg,0,B0F22D3F-709D-408F-9ACA-1533FA4C7F45,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.007 Wärmedämmputz EPS (KBOB.2022v5_r),04.007 Wärmedämmputz EPS (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,250,964,921,42.5,0.151,0.148,0.00208,1.79,1.74,0.0524,0.727,0.714,0.0127,kg,0,E68F96C7-984A-47B5-B17C-B2806BD1CF1C,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.014 Weisszementputz (KBOB.2022v5_r),04.014 Weisszementputz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1550,507,464,42.5,0.141,0.139,0.00208,0.901,0.848,0.0524,0.353,0.341,0.0127,kg,0,223F00DA-C2D9-4971-879F-F391648A0155,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
04.009 Zementputz (KBOB.2022v5_r),04.009 Zementputz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1550,391,348,42.5,0.128,0.126,0.00208,0.654,0.602,0.0524,0.261,0.248,0.0127,kg,0,382D5231-E4CF-42D6-B935-D41BA653E3EE,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.008 Fassade, Pfosten-Riegel, Alu/Glas 1 (KBOB.2022v5_r)","05.008 Fassade, Pfosten-Riegel, Alu/Glas 1 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,329000,313000,15500,73.2,72.8,0.49,703,698,5.23,182,169,13.1,m2,0,297C8AF9-6B6F-47A2-9F51-A0D37EFCB892,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.022 Fassadenplatte, Aluverbund, 4 mm (KBOB.2022v5_r)","05.022 Fassadenplatte, Aluverbund, 4 mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,7.1,74900,66600,8270,24,24,0.0511,192,192,0.87,43.3,35.7,7.65,m2,0,5905B6AD-722F-40CB-9877-57D366B4ABF4,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.028.01 Fassadenplatte, Glasfaserbeton Ecomur, 15mm (KBOB.2022v5_r)","05.028.01 Fassadenplatte, Glasfaserbeton Ecomur, 15mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,33.6,44886.24,43680,1206.24,17.16691,17.1024,0.06451,73.99392,72.24,1.75392,29.76288,29.3328,0.43008,m2,0,33d095f4-9d1b-4bbb-bd49-2bc99388facd,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.028.02 Fassadenplatte, Glasfaserbeton Ecomur, 18mm (KBOB.2022v5_r)","05.028.02 Fassadenplatte, Glasfaserbeton Ecomur, 18mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,40.3,53836.77,52390,1446.77,20.59008,20.5127,0.07738,88.74866,86.645,2.10366,35.69774,35.1819,0.51584,m2,0,e87386b1-baac-4021-8cdb-e9588c9cfeaa,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.023 Fassadenplatte, Hochdrucklaminatplatte (HPL), 8.1 mm (KBOB.2022v5_r)","05.023 Fassadenplatte, Hochdrucklaminatplatte (HPL), 8.1 mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,11.6,73400,58400,15000,84.4,84.2,0.205,198,195,3.05,46,33.3,12.6,m2,3.28,4722E1EF-E1A5-470C-8310-F4DC0300F7F3,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.025 Fassadenplatte, Kalkstein, 30 mm (KBOB.2022v5_r)","05.025 Fassadenplatte, Kalkstein, 30 mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,78,11000,7670,3310,2.04,1.87,0.172,26.4,22.3,4.1,5.74,4.75,0.989,m2,0,D4B0ECEB-1E00-4A60-A09E-D631A07E2EE3,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.024 Fassadenplatte, Kunststoff glasfaserverstärkt (GFK), 1.6 mm (KBOB.2022v5_r)","05.024 Fassadenplatte, Kunststoff glasfaserverstärkt (GFK), 1.6 mm (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,2.4,31700,25700,6000,3.63,3.6,0.0291,75.4,74.7,0.654,22.1,16.6,5.51,m2,0,4BA8E23B-3562-494B-87B2-9D891B313B9B,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.004 Fensterrahmen Aluminium 2,5 (KBOB.2022v5_r)","05.004 Fensterrahmen Aluminium 2,5 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,246000,230000,16200,77.5,77.4,0.107,553,551,1.98,132,117,14.9,m2,0,9F6858EE-648D-43AA-A72E-46D8A0B25E11,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.004.01 Fensterrahmen Aluminium, WICLINE 75evo, hergestellt mit Hydro CIRCAL 75R 2,5 (KBOB.2022v5_r)","05.004.01 Fensterrahmen Aluminium, WICLINE 75evo, hergestellt mit Hydro CIRCAL 75R 2,5 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,177000,171000,6240,53.9,53.9,0.0156,193,193,0.48,55.6,49.6,5.98,m2,0,A4A06F21-D291-4225-99D1-EAEAAD11A2A3,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.005 Fensterrahmen Holz 2,6 (KBOB.2022v5_r)","05.005 Fensterrahmen Holz 2,6 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,77700,70600,7120,190,190,0.0357,172,170,2,36.2,30.3,5.89,m2,7.5,E65D5066-3C25-440A-A67B-44AACF067AD5,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.005.01 Fensterrahmen Holz, Saphir integral 67/55, G. Baumgartner AG 2,6 (KBOB.2022v5_r)","05.005.01 Fensterrahmen Holz, Saphir integral 67/55, G. Baumgartner AG 2,6 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,59300,55400,3960,114,114,0.0221,139,138,1.23,25.4,22,3.36,m2,4.11,7fc677ab-2fc6-41f9-a1a0-7524d56ea307,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.006 Fensterrahmen Holz-Metall 2,6 (KBOB.2022v5_r)","05.006 Fensterrahmen Holz-Metall 2,6 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,134000,126000,8230,179,179,0.0369,300,298,1.89,65.7,58.6,7.11,m2,6.25,5D3F1239-2A50-4539-8DEF-341218D0F70A,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.006.01 Fensterrahmen Holz-Metall, Saphir integral 55/55, G. Baumgartner AG 2,6 (KBOB.2022v5_r)","05.006.01 Fensterrahmen Holz-Metall, Saphir integral 55/55, G. Baumgartner AG 2,6 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,79600,71900,7640,113,113,0.0309,193,191,1.46,38,31.1,6.9,m2,3.81,11d36a08-6653-4405-bb9e-2dbbd8e71d8e,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.007 Fensterrahmen Kunststoff/PVC 2,6 (KBOB.2022v5_r)","05.007 Fensterrahmen Kunststoff/PVC 2,6 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,115000,103000,11800,15.6,15.1,0.494,328,323,5.31,63.4,53.2,10.2,m2,0,84E9C627-DD03-4A9F-AB74-C19202145195,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.001 Isolierverglasung 2-fach, Ug-Wert 1.1 W/m2K, Dicke 24 mm 3 (KBOB.2022v5_r)","05.001 Isolierverglasung 2-fach, Ug-Wert 1.1 W/m2K, Dicke 24 mm 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,70700,65800,4910,10.5,10.2,0.277,167,165,2.66,44.3,40.7,3.6,m2,0,F9C5864D-7143-472A-A4CB-7ED4DC0B447F,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.009 Isolierverglasung 2-fach, Ug-Wert 1.1 W/m2K, Dicke 18 mm 3 (KBOB.2022v5_r)","05.009 Isolierverglasung 2-fach, Ug-Wert 1.1 W/m2K, Dicke 18 mm 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,78900,74800,4090,13.2,12.9,0.272,195,192,2.58,48.6,45.7,2.84,m2,0,7785FAA6-5F71-47CC-8753-2694318F593D,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.010 Isolierverglasung 2-fach, ESG, Ug-Wert 1.1 W/m2K 3 (KBOB.2022v5_r)","05.010 Isolierverglasung 2-fach, ESG, Ug-Wert 1.1 W/m2K 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,87000,82100,4910,18.9,18.7,0.277,216,214,2.66,52.1,48.5,3.6,m2,0,235E295B-72C0-461F-8320-6D07BA2F7021,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.002 Isolierverglasung 2-fach, VSG, Ug-Wert 1.1 W/m2K 3 (KBOB.2022v5_r)","05.002 Isolierverglasung 2-fach, VSG, Ug-Wert 1.1 W/m2K 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,128000,119000,8730,21.7,21.2,0.424,324,320,4.12,79.3,72.6,6.68,m2,0,7D185B01-5484-4A8B-A8F5-73CB990EE890,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.011 Isolierverglasung 2-fach, ESG/VSG, Ug-Wert 1.1 W/m2K 3 (KBOB.2022v5_r)","05.011 Isolierverglasung 2-fach, ESG/VSG, Ug-Wert 1.1 W/m2K 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,144000,136000,8730,30.1,29.7,0.424,373,369,4.12,87.1,80.4,6.68,m2,0,C52C5B31-C765-4594-852A-0894882A8ED1,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.003 Isolierverglasung 3-fach, Ug-Wert 0.5 W/m2K, Dicke 36 mm 3 (KBOB.2022v5_r)","05.003 Isolierverglasung 3-fach, Ug-Wert 0.5 W/m2K, Dicke 36 mm 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,128000,121000,6830,23.3,22.9,0.412,320,316,3.93,78.3,73.4,4.92,m2,0,43101D99-1D7B-4082-B62D-BF509227B57E,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.012 Isolierverglasung 3-fach, Ug-Wert 0.6 W/m2K, Dicke 40 mm 3 (KBOB.2022v5_r)","05.012 Isolierverglasung 3-fach, Ug-Wert 0.6 W/m2K, Dicke 40 mm 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,110000,102000,7680,16.5,16.1,0.417,255,251,4.02,67.8,62.1,5.7,m2,0,8C429A3C-65E9-423C-BB08-626C4639C97B,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"05.013 Isolierverglasung 3-fach, ESG/ESG, Ug-Wert 0.6 W/m2K 3 (KBOB.2022v5_r)","05.013 Isolierverglasung 3-fach, ESG/ESG, Ug-Wert 0.6 W/m2K 3 (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,143000,135000,7680,33.5,33.1,0.417,353,349,4.02,83.3,77.6,5.7,m2,0,D6D60F63-0AC6-4F65-A665-23893EFE55EE,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
