Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV
"00.001 Baugrubensicherung, Bohrpfahlwand, gespriesst",KBOB2022-00.001,,,,MATERIAL_LIST,,1300000.0,1140000.0,167000.0,129.0,120.0,9.02,2120.0,1870.0,248.0,861.0,801.0,60.5,m2,0,1C0034A0-2E93-4622-AB2F-B6C7BDC0A9A4,KBOB 2022 V4
"00.002 Baugrubensicherung, Bohrpfahlwand, unverankert",KBOB2022-00.002,,,,MATERIAL_LIST,,1230000.0,1070000.0,167000.0,114.0,105.0,9.02,1940.0,1690.0,248.0,821.0,761.0,60.5,m2,0,EE35298F-D4F1-4FBF-8F21-914AC601204F,KBOB 2022 V4
"00.003 Baugrubensicherung, Bohrpfahlwand, verankert",KBOB2022-00.003,,,,MATERIAL_LIST,,846000.0,735000.0,111000.0,103.0,96.9,5.96,1390.0,1230.0,164.0,535.0,495.0,40.0,m2,0,E6266550-4DA7-4AC1-9967-35D378CCA917,KBOB 2022 V4
"00.004 Baugrubensicherung, Nagelwand",KBOB2022-00.004,,,,MATERIAL_LIST,,188000.0,164000.0,24300.0,22.5,21.2,1.31,297.0,261.0,35.9,121.0,112.0,8.78,m2,0,B49F5C35-D26E-4EBD-9736-51937285D583,KBOB 2022 V4
"00.005 Baugrubensicherung, Rühlwand, auskragend",KBOB2022-00.005,,,,MATERIAL_LIST,,436000.0,397000.0,39000.0,107.0,105.0,2.13,874.0,817.0,57.6,270.0,256.0,14.2,m2,0,F0E2CA61-381A-42B0-9331-F3A3B092171A,KBOB 2022 V4
"00.006 Baugrubensicherung, Rühlwand, gespriesst",KBOB2022-00.006,,,,MATERIAL_LIST,,305000.0,282000.0,22800.0,46.6,45.4,1.23,637.0,603.0,33.8,187.0,178.0,8.26,m2,0,FB6C7A79-69B2-4F61-A8D9-FAD72DBB5ACD,KBOB 2022 V4
"00.007 Baugrubensicherung, Rühlwand, verankert",KBOB2022-00.007,,,,MATERIAL_LIST,,319000.0,292000.0,26400.0,45.4,44.0,1.42,641.0,602.0,39.0,197.0,187.0,9.54,m2,0,4E562FDF-A73E-4E7E-8C56-B7B5068A19EC,KBOB 2022 V4
"00.008 Baugrubensicherung, Schlitzwand, 400 mm",KBOB2022-00.008,,,,MATERIAL_LIST,,777000.0,693000.0,84200.0,88.9,84.4,4.54,1160.0,1040.0,124.0,423.0,393.0,30.3,m2,0,F4CB3C0F-DD23-4821-9DAC-7CBFB57B2AD1,KBOB 2022 V4
"00.009 Baugrubensicherung, Schlitzwand, 800 mm",KBOB2022-00.009,,,,MATERIAL_LIST,,1380000.0,1210000.0,166000.0,168.0,159.0,8.94,2080.0,1840.0,245.0,809.0,749.0,59.8,m2,0,8F0DDE0F-57FE-4A5E-9A52-70803B0774C6,KBOB 2022 V4
"00.010 Baugrubensicherung, Spundwand, auskragend",KBOB2022-00.010,,,,MATERIAL_LIST,,287000.0,285000.0,1690.0,44.2,44.1,0.0868,732.0,727.0,4.16,169.0,168.0,1.06,m2,0,650E9E9A-4709-4780-BA84-460617AE70A0,KBOB 2022 V4
"00.011 Baugrubensicherung, Spundwand, gespriesst",KBOB2022-00.011,,,,MATERIAL_LIST,,162000.0,161000.0,926.0,24.3,24.3,0.0475,412.0,410.0,2.28,95.7,95.1,0.58,m2,0,53A125FB-F71E-4A1A-9191-DE111E0DF8C0,KBOB 2022 V4
"00.012 Baugrubensicherung, Spundwand, verankert",KBOB2022-00.012,,,,MATERIAL_LIST,,321000.0,315000.0,5450.0,53.2,53.0,0.289,793.0,783.0,10.0,187.0,185.0,2.49,m2,0,9AA11301-7957-4139-BC09-9F57072238EC,KBOB 2022 V4
"00.013 Tiefgründung, Mikrobohrpfahl",KBOB2022-00.013,,,,MATERIAL_LIST,,52500.0,52500.0,0.0,8.28,8.28,0.0,110.0,110.0,0.0,31.4,31.4,0.0,m,0,B4015EF4-695C-47BF-9CD8-A8AF5CE3C0CB,KBOB 2022 V4
"00.014 Tiefgründung, Ortbetonbohrpfahl, 700 mm",KBOB2022-00.014,,,,MATERIAL_LIST,,258000.0,258000.0,0.0,28.4,28.4,0.0,367.0,367.0,0.0,163.0,163.0,0.0,m,0,D6B4CD48-CFD0-45DD-8F39-F2877B8DE652,KBOB 2022 V4
"00.015 Tiefgründung, Ortbetonbohrpfahl, 900 mm",KBOB2022-00.015,,,,MATERIAL_LIST,,377000.0,377000.0,0.0,43.8,43.8,0.0,505.0,505.0,0.0,244.0,244.0,0.0,m,0,EE463E2C-FAD4-4183-BBDF-A8E1FA456B32,KBOB 2022 V4
"00.016 Tiefgründung, Ortbetonbohrpfahl, 1200 mm",KBOB2022-00.016,,,,MATERIAL_LIST,,579000.0,579000.0,0.0,69.2,69.2,0.0,751.0,751.0,0.0,379.0,379.0,0.0,m,0,DEED59B5-BB81-4104-9BAE-D78266DC439E,KBOB 2022 V4
"00.017 Tiefgründung, Ortbetonverdrängungspfahl 560/480 mm",KBOB2022-00.017,,,,MATERIAL_LIST,,122000.0,122000.0,0.0,13.4,13.4,0.0,215.0,215.0,0.0,76.4,76.4,0.0,m,0,13247483-F3F9-449C-87D0-6B956AB03E50,KBOB 2022 V4
"00.018 Tiefgründung, Ortbetonverdrängungspfahl 660/580 mm",KBOB2022-00.018,,,,MATERIAL_LIST,,153000.0,153000.0,0.0,17.7,17.7,0.0,256.0,256.0,0.0,95.9,95.9,0.0,m,0,26ED1BEC-5B9B-4820-8481-A544231F80EE,KBOB 2022 V4
"00.019 Tiefgründung, Rüttelstopfsäule",KBOB2022-00.019,,,,MATERIAL_LIST,,30800.0,30800.0,0.0,1.52,1.52,0.0,28.8,28.8,0.0,6.74,6.74,0.0,m,0,4EACB020-C81C-482A-8817-F3DE92E1F6D6,KBOB 2022 V4
"00.020 Tiefgründung, Vorgefertigter Betonpfahl",KBOB2022-00.020,,,,MATERIAL_LIST,,44600.0,44600.0,0.0,5.26,5.26,0.0,58.5,58.5,0.0,29.2,29.2,0.0,m,0,4FE800F8-909C-4102-9E3F-525A7AD89DCE,KBOB 2022 V4
"00.021 Wasserhaltung, Pumphöhe 2.5 m",KBOB2022-00.021,,,,MATERIAL_LIST,,21.0,21.0,0.0,0.0223,0.0223,0.0,0.0837,0.0837,0.0,0.00515,0.00515,0.0,m3,0,85D42D88-963C-488B-B94E-C9FD0985CF27,KBOB 2022 V4
"00.022 Wasserhaltung, Pumphöhe 5 m",KBOB2022-00.022,,,,MATERIAL_LIST,,24.6,24.6,0.0,0.0262,0.0262,0.0,0.0981,0.0981,0.0,0.00602,0.00602,0.0,m3,0,3058E4BA-F5B1-42AF-8905-745801085D2B,KBOB 2022 V4
"00.023 Wasserhaltung, Pumphöhe 7.5 m",KBOB2022-00.023,,,,MATERIAL_LIST,,28.5,28.5,0.0,0.0305,0.0305,0.0,0.114,0.114,0.0,0.00699,0.00699,0.0,m3,0,50066F27-9A16-4226-9BD9-6C53C61B330B,KBOB 2022 V4
"00.024 Wasserhaltung, Pumphöhe 10 m",KBOB2022-00.024,,,,MATERIAL_LIST,,32.9,32.9,0.0,0.0351,0.0351,0.0,0.132,0.132,0.0,0.00804,0.00804,0.0,m3,0,AA3FB687-B165-4723-8F83-3389DE7747B7,KBOB 2022 V4
01.001 Magerbeton (ohne Bewehrung),KBOB2022-01.001,,,,MATERIAL_LIST,2150,104.0,68.8,35.4,0.0101,0.00821,0.00188,0.128,0.0767,0.0516,0.0628,0.0502,0.0126,kg,0,A05F4D90-D030-49B6-A08A-BAD5228E3552,KBOB 2022 V4
01.002 Hochbaubeton (ohne Bewehrung),KBOB2022-01.002,,,,MATERIAL_LIST,2300,153.0,118.0,35.2,0.0146,0.0128,0.00187,0.175,0.123,0.0513,0.101,0.0887,0.0126,kg,0,E13EE05E-FD34-4FB5-A178-0FC4164A96F2,KBOB 2022 V4
01.003 Tiefbaubeton (ohne Bewehrung),KBOB2022-01.003,,,,MATERIAL_LIST,2350,163.0,128.0,35.1,0.0157,0.0138,0.00186,0.189,0.138,0.0513,0.109,0.0963,0.0125,kg,0,6704A56E-25F3-4DD0-8890-EC2E2A0D4B9C,KBOB 2022 V4
01.004 Bohrpfahlbeton (ohne Bewehrung),KBOB2022-01.004,,,,MATERIAL_LIST,2325,174.0,139.0,35.1,0.0168,0.0149,0.00186,0.197,0.146,0.0512,0.119,0.106,0.0125,kg,0,4EBAA5FE-7F18-443E-A05A-08185A6165D0,KBOB 2022 V4
"01.041 Betonfertigteil, hochfester Beton, ab Werk",KBOB2022-01.041,,,,MATERIAL_LIST,2770,440.0,409.0,31.0,0.074,0.0723,0.00165,0.697,0.652,0.0453,0.276,0.265,0.0111,kg,0,3A51918F-AB60-4CE7-A771-A10C3266684A,KBOB 2022 V4
"01.042 Betonfertigteil, Normalbeton, ab Werk",KBOB2022-01.042,,,,MATERIAL_LIST,2500,282.0,248.0,33.9,0.0938,0.092,0.0018,0.432,0.383,0.0495,0.177,0.165,0.0121,kg,0,F6DCDEFA-AFE6-44CB-8B68-3527ABFDC011,KBOB 2022 V4
01.043 Hanfbeton,KBOB2022-01.043,,,,MATERIAL_LIST,600,665.0,663.0,1.69,0.899,0.899,0.000016,0.959,0.959,0.000296,0.324,0.324,0.000073,kg,0,DD16B81F-E498-48D6-9754-A1E95558BFFE,KBOB 2022 V4
"01.043.01 Hanfbeton, ARBIO",KBOB2022-01.043.01,,,,MATERIAL_LIST,600,639.0,638.0,1.69,0.865,0.865,0.000016,0.922,0.922,0.000296,0.312,0.312,0.000073,kg,0.06,b05c4b9b-b749-4f50-a92b-98713a494220,KBOB 2022 V4
02.001 Backstein,KBOB2022-02.001,,,,MATERIAL_LIST,900,371.0,328.0,42.5,0.0799,0.0777,0.00216,0.787,0.734,0.0526,0.266,0.254,0.0127,kg,0,958BA083-03C8-4336-BFC5-0DB5B6BC1B43,KBOB 2022 V4
"02.001.01 Backstein, perlitgefüllt, zzwancor",KBOB2022-02.001.01,,,,MATERIAL_LIST,575,420.0,378.0,42.5,0.105,0.103,0.00216,0.914,0.861,0.0526,0.283,0.27,0.0127,kg,0.00,555E9A89-95DF-4C98-BC55-879B4C7E4BFE,KBOB 2022 V4
02.002 Kalksandstein,KBOB2022-02.002,,,,MATERIAL_LIST,1400,258.0,215.0,42.5,0.0386,0.0364,0.00216,0.389,0.337,0.0526,0.162,0.149,0.0127,kg,0,17BF48A3-72AD-4EBB-A2DE-3256129F7031,KBOB 2022 V4
"02.002.01 Kalksandstein, FBB",KBOB2022-02.002.01,,,,MATERIAL_LIST,1600,196.0,153.0,42.5,0.0347,0.0325,0.00216,0.315,0.263,0.0526,0.115,0.102,0.0127,kg,0.00,564C9F25-EE8A-4799-A049-6D26DF586F05,KBOB 2022 V4
"02.002.02 Kalksandstein, Hunziker Kalksandstein AG",KBOB2022-02.002.02,,,,MATERIAL_LIST,1600,190.0,148.0,42.5,0.0166,0.0145,0.00216,0.287,0.235,0.0526,0.106,0.0938,0.0127,kg,0.00,adbada8c-108b-4869-a098-bc2cda5c5929,KBOB 2022 V4
02.003 Leichtlehmstein,KBOB2022-02.003,,,,MATERIAL_LIST,700,353.0,311.0,42.5,0.792,0.79,0.00216,0.764,0.711,0.0526,0.18,0.167,0.0127,kg,0,45766F6B-BC17-4725-B939-23AA76838736,KBOB 2022 V4
"02.004 Leichtzementstein, Blähton",KBOB2022-02.004,,,,MATERIAL_LIST,1200,609.0,566.0,42.5,0.0553,0.0531,0.00216,1.42,1.37,0.0526,0.428,0.415,0.0127,kg,0,2DEEC4B0-D3FE-4124-A08A-0DD398A65220,KBOB 2022 V4
"02.005 Leichtzementstein, Naturbims",KBOB2022-02.005,,,,MATERIAL_LIST,1200,322.0,280.0,42.5,0.036,0.0338,0.00216,0.363,0.31,0.0526,0.212,0.2,0.0127,kg,0,27B5089E-6003-4920-991A-0BCC005B9434,KBOB 2022 V4
02.006 Porenbetonstein,KBOB2022-02.006,,,,MATERIAL_LIST,500,573.0,531.0,42.5,0.0694,0.0673,0.00216,0.859,0.807,0.0526,0.426,0.413,0.0127,kg,0,406B9ED4-C9C0-41E2-B945-7844C7313250,KBOB 2022 V4
02.007 Zementstein,KBOB2022-02.007,,,,MATERIAL_LIST,1700,214.0,172.0,42.5,0.0259,0.0237,0.00216,0.225,0.173,0.0526,0.126,0.114,0.0127,kg,0,69524911-E277-4B29-827D-B8475E4D8C23,KBOB 2022 V4
"02.007.01 Erdstein, aus gepresster Erde, Terrabloc",KBOB2022-02.007.01,,,,MATERIAL_LIST,1850,136.0,84.0,51.6,0.01,0.01,0.0,0.142,0.129,0.013,0.057,0.054,0.003,kg,0.00,288A84C2-129A-431D-B135-7F7A3F9D0CBD,KBOB 2022 V4
"02.007.02 Hanfsteine, Schönthaler AG",KBOB2022-02.007.02,,,,MATERIAL_LIST,300,824.0,751.0,72.1,1.81,1.8,0.00431,1.91,1.77,0.145,0.372,0.338,0.0334,kg,0.15,276ac558-09e7-4a6d-b6d8-5643d08bcf9b,KBOB 2022 V4
03.021 Betongranulat,KBOB2022-03.021,,,,MATERIAL_LIST,2500,43.3,3.16,40.2,0.00366,0.00144,0.00221,0.0616,0.00905,0.0526,0.014,0.00132,0.0126,kg,0,fc996053-6ce2-4be3-a99f-42fb01b5d1ce,KBOB 2022 V4
03.001 Betonziegel,KBOB2022-03.001,,,,MATERIAL_LIST,2300,326.0,284.0,42.5,0.0373,0.0352,0.00216,0.468,0.416,0.0526,0.209,0.196,0.0127,kg,0,D00BA00E-D63B-4109-ADC0-4D9A3367734D,KBOB 2022 V4
03.002 Faserzement-Dachschindel,KBOB2022-03.002,,,,MATERIAL_LIST,1800,1100.0,1030.0,67.8,0.49,0.489,0.00158,2.16,2.11,0.0528,0.699,0.686,0.0132,kg,0,8873B601-8644-4FF4-B2CF-042546B8500D,KBOB 2022 V4
03.003 Faserzementplatte gross,KBOB2022-03.003,,,,MATERIAL_LIST,1800,1510.0,1450.0,67.8,0.614,0.612,0.00158,2.92,2.87,0.0528,1.03,1.02,0.0132,kg,0,EC993875-136D-4857-B06E-BB581EA9DA43,KBOB 2022 V4
03.004 Faserzement-Wellplatte,KBOB2022-03.004,,,,MATERIAL_LIST,1800,1060.0,991.0,67.8,0.552,0.55,0.00158,1.78,1.72,0.0528,0.649,0.636,0.0132,kg,0,08C9C771-82D9-4925-8E06-39A4367A8370,KBOB 2022 V4
03.005 Flachglas beschichtet,KBOB2022-03.005,,,,MATERIAL_LIST,2500,1990.0,1920.0,68.8,0.255,0.243,0.0118,4.64,4.53,0.109,1.2,1.18,0.0191,kg,0,9304338C-8D4A-4EE3-B1A2-43977ADA18A4,KBOB 2022 V4
03.006 Flachglas unbeschichtet,KBOB2022-03.006,,,,MATERIAL_LIST,2500,1790.0,1720.0,68.8,0.138,0.126,0.0118,4.08,3.97,0.109,1.14,1.12,0.0191,kg,0,8A03A7D4-FB51-48D0-BA86-9D13EE70A0D9,KBOB 2022 V4
03.007 Gipsfaserplatte,KBOB2022-03.007,,,,MATERIAL_LIST,1200,873.0,801.0,71.4,0.0978,0.0937,0.0041,2.47,2.39,0.0781,0.552,0.533,0.0186,kg,0,45BEA46B-47E9-425F-926C-AEB31CB4A09D,KBOB 2022 V4
03.008 Gipskartonplatte,KBOB2022-03.008,,,,MATERIAL_LIST,850,523.0,452.0,71.7,0.0888,0.0847,0.00409,1.33,1.25,0.0778,0.301,0.283,0.0187,kg,0,38A83C73-92BD-492B-B435-97332A84863E,KBOB 2022 V4
03.016 Gips-Wandbauplatte / Vollgipsplatte,KBOB2022-03.016,,,,MATERIAL_LIST,1000,531.0,459.0,71.3,0.0322,0.0281,0.00411,1.45,1.37,0.0783,0.317,0.298,0.0185,kg,0,DB2B00A9-DBF6-CA2A-BAC1-9BCCE4E4846A,KBOB 2022 V4
03.023 Glasfaserbeton,KBOB2022-03.023,,,,MATERIAL_LIST,0,,,,,,,,,,,,,,,a3868d35-8eaf-47d0-be53-2f7e988a1cce,KBOB 2022 V4
03.023.01 Glasfaserbeton Ecomur,KBOB2022-03.023.01,,,,MATERIAL_LIST,2240,1335.9,1300.0,35.9,0.51092,0.509,0.00192,2.2022,2.15,0.0522,0.8858,0.873,0.0128,kg,0,3c956888-cdbf-42fa-8759-172ed1f7822d,KBOB 2022 V4
03.009 Hartsandsteinplatte,KBOB2022-03.009,,,,MATERIAL_LIST,2500,112.0,69.2,42.5,0.045,0.0428,0.00216,0.275,0.223,0.0526,0.0406,0.0279,0.0127,kg,0,B787C33A-9D88-414E-84DE-3E087E3639ED,KBOB 2022 V4
03.017 Kalksteinplatte,KBOB2022-03.017,,,,MATERIAL_LIST,2500,141.0,98.3,42.5,0.0261,0.0239,0.00216,0.338,0.286,0.0526,0.0736,0.061,0.0127,kg,0,8FE3FD69-2400-4DC4-933B-E91CDE601165,KBOB 2022 V4
03.010 Keramik-/Steinzeugplatte,KBOB2022-03.010,,,,MATERIAL_LIST,2600,4100.0,4060.0,42.5,0.207,0.205,0.00216,3.72,3.67,0.0526,0.793,0.78,0.0127,kg,0,8B49329A-8573-47FC-8D1A-9F2E4640C4E6,KBOB 2022 V4
03.011 Kies gebrochen,KBOB2022-03.011,,,,MATERIAL_LIST,2000,64.8,24.6,40.2,0.00759,0.00538,0.00221,0.0847,0.0321,0.0526,0.0176,0.005,0.0126,kg,0,1300707C-F4F2-4FDC-AF3B-E31F5840F18E,KBOB 2022 V4
03.022 Mischgranulat,KBOB2022-03.022,,,,MATERIAL_LIST,2400,41.0,0.828,40.2,0.00228,0.000065,0.00221,0.053,0.000456,0.0526,0.0133,0.00071,0.0126,kg,0,805e0a9f-a660-4446-b7df-f9c3b43824c2,KBOB 2022 V4
03.012 Rundkies,KBOB2022-03.012,,,,MATERIAL_LIST,2000,59.4,19.2,40.2,0.00396,0.00175,0.00221,0.0682,0.0156,0.0526,0.0157,0.00305,0.0126,kg,0,1A0D933D-B136-4441-B98F-6E6FFD1DFDD8,KBOB 2022 V4
03.013 Sand,KBOB2022-03.013,,,,MATERIAL_LIST,2000,59.4,19.2,40.2,0.00396,0.00175,0.00221,0.0682,0.0156,0.0526,0.0157,0.00305,0.0126,kg,0,B6F7B71D-25CE-45F6-BA5A-1A786AC69E0B,KBOB 2022 V4
03.014 Sanitärkeramik,KBOB2022-03.014,,,,MATERIAL_LIST,2000,4680.0,4640.0,42.5,0.355,0.352,0.00216,11.1,11.1,0.0526,2.38,2.37,0.0127,kg,0,A5A3BA1D-7F7F-4677-9E1C-3545B9DF79BA,KBOB 2022 V4
03.020 Stampflehm,KBOB2022-03.020,,,,MATERIAL_LIST,2000,80.1,32.0,48.2,0.00514,0.00487,0.00027,0.0795,0.0745,0.00496,0.0194,0.0183,0.00115,kg,0,D3586070-8058-4A67-BC89-68508822DA21,KBOB 2022 V4
03.015 Tonziegel,KBOB2022-03.015,,,,MATERIAL_LIST,1700,514.0,479.0,35.6,0.0345,0.0327,0.00189,1.11,1.06,0.052,0.385,0.373,0.0127,kg,0,84E2D4F6-D61F-4EDF-9D13-7DA1543A7887,KBOB 2022 V4
04.008 Baukleber/Einbettmörtel mineralisch,KBOB2022-04.008,,,,MATERIAL_LIST,1400,632.0,590.0,42.5,0.173,0.171,0.00204,1.53,1.47,0.0524,0.406,0.393,0.0127,kg,0,FA96A840-32DF-4C9A-935F-19037F653A62,KBOB 2022 V4
04.010 Baukleber/Einbettmörtel mineralisch Leichtzuschlag,KBOB2022-04.010,,,,MATERIAL_LIST,1100,637.0,595.0,42.5,0.152,0.15,0.00204,1.61,1.56,0.0524,0.426,0.414,0.0127,kg,0,985B3DC3-846D-49CE-9067-8F50B4FE70D7,KBOB 2022 V4
04.002 Baukleber/Einbettmörtel organisch,KBOB2022-04.002,,,,MATERIAL_LIST,1670,1390.0,1350.0,42.5,0.16,0.158,0.00204,4.15,4.09,0.0524,0.777,0.764,0.0127,kg,0,3A9DAB99-F63E-4DC7-9D95-2789F2A46143,KBOB 2022 V4
04.017 Gips-Kalk-Putz,KBOB2022-04.017,,,,MATERIAL_LIST,925,251.0,209.0,42.5,0.0649,0.0629,0.00204,0.674,0.622,0.0524,0.158,0.145,0.0127,kg,0,BE39AA2B-67C3-4306-AD5D-5261E43D632D,KBOB 2022 V4
04.001 Gips-/Weissputz,KBOB2022-04.001,,,,MATERIAL_LIST,1100,241.0,199.0,42.5,0.0633,0.0612,0.00204,0.68,0.628,0.0524,0.151,0.138,0.0127,kg,0,76D9CFC6-6174-4644-829E-1020C95D5322,KBOB 2022 V4
04.003 Kunststoffputz (Dispersionsputz),KBOB2022-04.003,,,,MATERIAL_LIST,1540,1740.0,1700.0,42.5,0.235,0.233,0.00204,5.2,5.15,0.0524,0.97,0.957,0.0127,kg,0,D4AB5F70-61BE-4668-8A2C-FF1C755A1728,KBOB 2022 V4
04.013 Kalk-Zement/Zement-Kalk-Putz,KBOB2022-04.013,,,,MATERIAL_LIST,1550,395.0,353.0,42.5,0.135,0.133,0.00204,0.715,0.662,0.0524,0.263,0.251,0.0127,kg,0,9BD4C9E4-4499-4215-9215-2EF12370ACE6,KBOB 2022 V4
04.004 Lehmputz,KBOB2022-04.004,,,,MATERIAL_LIST,1800,96.1,53.7,42.5,0.0186,0.0165,0.00204,0.172,0.12,0.0524,0.0322,0.0195,0.0127,kg,0,412F0DEF-2F16-4D81-95CF-2A7394086B28,KBOB 2022 V4
